Date of analysis,Country,Total country population,Level 1,Area,Validity period,From,To,Phase,Number,Percentage
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,current,2020-02-01,2020-04-30,1,1333,0.35
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,current,2020-02-01,2020-04-30,2,1905,0.5
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,current,2020-02-01,2020-04-30,3,571,0.15
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,current,2020-02-01,2020-04-30,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,all,3809,1.0
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,3+,571,0.15
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,1,952,0.25
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,2,2285,0.6
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,3,571,0.15
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar as sayar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,all,39282,1.0
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,3+,7856,0.2
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,1,9821,0.25
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,2,21605,0.55
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,3,7856,0.2
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,all,39282,1.0
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,3+,23569,0.6
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,1,3928,0.1
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,2,11785,0.3
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,3,15713,0.4
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,4,7856,0.2
Jun 2020,YEM,29826000,Hadramaut,Hajar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,all,22514,1.0
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,3+,3377,0.15
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,1,7880,0.35
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,2,11257,0.5
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,3,3377,0.15
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Haridah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,all,22514,1.0
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,3+,3377,0.15
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,1,5629,0.25
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,2,13508,0.6
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,3,2251,0.1
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,4,1126,0.05
Jun 2020,YEM,29826000,Hadramaut,Haridah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,all,9859,1.0
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,3+,493,0.05
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,1,3451,0.35
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,2,5915,0.6
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,3,493,0.05
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Rumah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,all,9859,1.0
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,3+,1479,0.15
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,1,1972,0.2
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,2,6408,0.65
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,3,1479,0.15
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Rumah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,all,35794,1.0
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,3+,5369,0.15
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,1,10738,0.3
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,2,19687,0.55
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,3,5369,0.15
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Sah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,all,35794,1.0
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,3+,5369,0.15
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,1,7159,0.2
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,2,23266,0.65
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,3,5369,0.15
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,4,0,0
Jun 2020,YEM,29826000,Hadramaut,Sah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,all,2273,1.0
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,3+,455,0.2
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,1,568,0.25
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,2,1250,0.55
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,3,341,0.15
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,4,114,0.05
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,all,2273,1.0
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,3+,569,0.25
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,1,568,0.25
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,2,1137,0.5
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,3,455,0.2
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,4,114,0.05
Jun 2020,YEM,29826000,Hadramaut,Zamakh wa manwokh,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,all,74068,1.0
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,3+,22220,0.3
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,1,22220,0.3
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,2,29627,0.4
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,3,18517,0.25
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,4,3703,0.05
Jun 2020,YEM,29826000,Abyan,Rassd,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,all,74068,1.0
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,3+,37034,0.5
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,1,14814,0.2
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,2,22220,0.3
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,3,25924,0.35
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,4,11110,0.15
Jun 2020,YEM,29826000,Abyan,Rassd,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,all,36404,1.0
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,3+,14561,0.4
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,1,5461,0.15
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,2,16382,0.45
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,3,10921,0.3
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,4,3640,0.1
Jun 2020,YEM,29826000,Abyan,Al mahfad,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,all,36404,1.0
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,3+,20023,0.55
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,1,3640,0.1
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,2,12741,0.35
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,3,14562,0.4
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,4,5461,0.15
Jun 2020,YEM,29826000,Abyan,Al mahfad,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,all,34393,1.0
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,3+,12037,0.35
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,1,8598,0.25
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,2,13757,0.4
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,3,8598,0.25
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,4,3439,0.1
Jun 2020,YEM,29826000,Abyan,Ahwar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,all,34393,1.0
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,3+,17197,0.5
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,1,6879,0.2
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,2,10318,0.3
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,3,12038,0.35
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,4,5159,0.15
Jun 2020,YEM,29826000,Abyan,Ahwar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,all,22292,1.0
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,3+,7802,0.35
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,1,3344,0.15
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,2,11146,0.5
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,3,5573,0.25
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,4,2229,0.1
Jun 2020,YEM,29826000,Abyan,Sibah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,all,22292,1.0
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,3+,12261,0.55
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,1,3344,0.15
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,2,6688,0.3
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,3,8917,0.4
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,4,3344,0.15
Jun 2020,YEM,29826000,Abyan,Sibah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,all,32172,1.0
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,3+,9651,0.3
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,1,9652,0.3
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,2,12869,0.4
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,3,6434,0.2
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,4,3217,0.1
Jun 2020,YEM,29826000,Abyan,Al wadi,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,all,32172,1.0
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,3+,16086,0.5
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,1,6434,0.2
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,2,9652,0.3
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,3,11260,0.35
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,4,4826,0.15
Jun 2020,YEM,29826000,Abyan,Al wadi,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,all,20205,1.0
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,3+,7072,0.35
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,1,3031,0.15
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,2,10103,0.5
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,3,6062,0.3
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,4,1010,0.05
Jun 2020,YEM,29826000,Abyan,Jayshan,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,all,20205,1.0
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,3+,11113,0.55
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,1,3031,0.15
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,2,6062,0.3
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,3,9092,0.45
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,4,2021,0.1
Jun 2020,YEM,29826000,Abyan,Jayshan,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,all,167786,1.0
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,3+,50336,0.3
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,1,50336,0.3
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,2,67114,0.4
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,3,33557,0.2
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,4,16779,0.1
Jun 2020,YEM,29826000,Abyan,Khanfar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,all,167786,1.0
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,3+,75504,0.45
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,1,41947,0.25
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,2,50336,0.3
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,3,41947,0.25
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,4,33557,0.2
Jun 2020,YEM,29826000,Abyan,Khanfar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,all,20588,1.0
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,3+,6177,0.3
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,1,6176,0.3
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,2,8235,0.4
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,3,4118,0.2
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,4,2059,0.1
Jun 2020,YEM,29826000,Abyan,Sarar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,all,20588,1.0
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,3+,10294,0.5
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,1,4118,0.2
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,2,6176,0.3
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,3,7206,0.35
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,4,3088,0.15
Jun 2020,YEM,29826000,Abyan,Sarar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,all,40707,1.0
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,3+,8141,0.2
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,1,16283,0.4
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,2,16283,0.4
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,3,6106,0.15
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,4,2035,0.05
Jun 2020,YEM,29826000,Abyan,Zinjibar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,all,40707,1.0
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,3+,22388,0.55
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,1,8141,0.2
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,2,10177,0.25
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,3,14247,0.35
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,4,8141,0.2
Jun 2020,YEM,29826000,Abyan,Zinjibar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,all,119074,1.0
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,3+,35723,0.3
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,1,35722,0.3
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,2,47630,0.4
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,3,29769,0.25
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,4,5954,0.05
Jun 2020,YEM,29826000,Abyan,Lawdar,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,all,119074,1.0
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,3+,59537,0.5
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,1,23815,0.2
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,2,35722,0.3
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,3,41676,0.35
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,4,17861,0.15
Jun 2020,YEM,29826000,Abyan,Lawdar,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,all,47465,1.0
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,3+,16613,0.35
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,1,9493,0.2
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,2,21359,0.45
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,3,11866,0.25
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,4,4747,0.1
Jun 2020,YEM,29826000,Abyan,Mudiyah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,all,47465,1.0
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,3+,23733,0.5
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,1,7120,0.15
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,2,16613,0.35
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,3,16613,0.35
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,4,7120,0.15
Jun 2020,YEM,29826000,Abyan,Mudiyah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,all,71844,1.0
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,3+,21553,0.3
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,1,25145,0.35
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,2,25145,0.35
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,3,17961,0.25
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,4,3592,0.05
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,all,71844,1.0
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,3+,32329,0.45
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,1,21553,0.3
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,2,17961,0.25
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,3,25145,0.35
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,4,7184,0.1
Jun 2020,YEM,29826000,Lahj,Al madaribah wa al aarah,first projection,2020-07-01,2020-12-31,5,0,0
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,all,55565,1.0
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,3+,8335,0.15
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,1,25004,0.45
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,2,22226,0.4
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,3,5557,0.1
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,4,2778,0.05
Jun 2020,YEM,29826000,Lahj,Al maflahi,current,2020-02-01,2020-04-30,5,0,0
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,all,55565,1.0
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,3+,19448,0.35
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,1,22226,0.4
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,2,13891,0.25
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,3,13891,0.25
Jun 2020,YEM,29826000,Lahj,Al maflahi,first projection,2020-07-01,2020-12-31,4,5557,0.1
